CORE:0000033	realizable	http://purl.obolibrary.org/obo/OGMS_0000071	realization
CORE:0000035	planned process	http://purl.obolibrary.org/obo/OBI_0000011	planned process
CORE:0000064	disease course	http://purl.obolibrary.org/obo/OGMS_0000063	disease course
